fpr,tpr,threshold
0.0060702278670153,0.0382513661202185,0.828039060058338
0.0060702278670153,0.0383381039118744,0.8280228627387974
0.006093574897273,0.0383381039118744,0.8280113276053619
0.006093574897273,0.0387717928701535,0.8278218772523649
0.0061636159880463,0.0387717928701535,0.8277574440774236
0.0061636159880463,0.0389452684534651,0.8276948257255109
0.0062103100485618,0.0389452684534651,0.8276069962733589
0.0062103100485618,0.039032006245121,0.827599102824447
0.006280351139335,0.039032006245121,0.8275571783528604
0.006280351139335,0.0391187440367768,0.8275401037124788
0.0063270451998505,0.0391187440367768,0.827477293681609
0.0063270451998505,0.0392922196200884,0.8274241585915858
0.0064204333208815,0.0392922196200884,0.8272714244916024
0.0064204333208815,0.0393789574117443,0.8271508181863512
0.0064437803511393,0.0393789574117443,0.8270603774167624
0.0064437803511393,0.0398126463700234,0.8268105814669895
0.006467127381397,0.0398126463700234,0.8267465838467765
0.006467127381397,0.0398993841616792,0.826726852634469
0.0065371684721703,0.0398993841616792,0.8265448381187213
0.0065371684721703,0.0404198109116141,0.8261797261608155
0.006560515502428,0.0404198109116141,0.8261770448250689
0.006560515502428,0.0411137132448607,0.8259422255452056
0.0065838625326858,0.0411137132448607,0.8259217308535688
0.0065838625326858,0.0412871888281724,0.8258455942111979
0.0066072095629435,0.0412871888281724,0.825752438118827
0.0066072095629435,0.0413739266198282,0.8257085972161593
0.0066305565932013,0.0413739266198282,0.8257073741784189
0.0066305565932013,0.041460664411484,0.8256409785582677
0.006653903623459,0.041460664411484,0.8255568549968393
0.006653903623459,0.0415474022031399,0.8255543056246668
0.0066772506537168,0.0415474022031399,0.825552469077144
0.0066772506537168,0.0416341399947957,0.8255384966110755
0.0067706387747478,0.0416341399947957,0.8253153611662135
0.0067706387747478,0.0418943533697632,0.8251773559999501
0.0067939858050056,0.0418943533697632,0.8250773098335801
0.0067939858050056,0.0420678289530748,0.8247269188476781
0.0068173328352633,0.0420678289530748,0.8247063683084808
0.0068173328352633,0.0421545667447306,0.8246366041635961
0.0068640268957788,0.0421545667447306,0.8245268139776942
0.0068640268957788,0.0422413045363865,0.824341660039446
0.0068873739260366,0.0422413045363865,0.8243324447713978
0.0068873739260366,0.0424147801196981,0.8243244574634861
0.0069107209562943,0.0424147801196981,0.8243116021756156
0.0069107209562943,0.0427617312863214,0.8242278989907943
0.0069807620470676,0.0427617312863214,0.8239664220776962
0.0069807620470676,0.0430219446612889,0.8238471016008688
0.0070041090773253,0.0430219446612889,0.8237848109766468
0.0070041090773253,0.0431954202446005,0.8236262800658404
0.0070274561075831,0.0431954202446005,0.8235241967455246
0.0070274561075831,0.0432821580362563,0.8234151328540507
0.0070508031378408,0.0432821580362563,0.8232409928517321
0.0070508031378408,0.0433688958279122,0.8231968359384038
0.0070741501680986,0.0433688958279122,0.8231406727721122
0.0070741501680986,0.0435423714112238,0.82291163146805
0.0071675382891296,0.0435423714112238,0.8227235533246017
0.0071675382891296,0.0437158469945355,0.822609327091814
0.0072375793799028,0.0437158469945355,0.8224461531389733
0.0072375793799028,0.0438893225778471,0.8224367315681315
0.0072842734404183,0.0438893225778471,0.8224138328129396
0.0072842734404183,0.0439760603695029,0.8224135383659096
0.0073076204706761,0.0439760603695029,0.8224030721681217
0.0073076204706761,0.0440627981611588,0.8223444210960057
0.0073309675009338,0.0440627981611588,0.8222410620848299
0.0073309675009338,0.0441495359528146,0.8221756082603345
0.0074243556219648,0.0441495359528146,0.8219025993957273
0.0074243556219648,0.0442362737444704,0.821899684367584
0.0074477026522226,0.0442362737444704,0.821830842893503
0.0074477026522226,0.0443230115361262,0.8218236800560494
0.0074710496824803,0.0443230115361262,0.8217877234525925
0.0074710496824803,0.0444097493277821,0.8217868170191316
0.0075177437429958,0.0444097493277821,0.8217805353736932
0.0075177437429958,0.0445832249110937,0.8216417211089665
0.0076578259245423,0.0445832249110937,0.8213231691141238
0.0076578259245423,0.0446699627027495,0.8212912076136677
0.0076811729548001,0.0446699627027495,0.821251271467195
0.0076811729548001,0.044930176077717,0.8211569664957216
0.0077278670153156,0.044930176077717,0.8211093618240739
0.0077278670153156,0.0452771272443403,0.8208788670234629
0.0077512140455734,0.0452771272443403,0.8208525761288151
0.0077512140455734,0.0453638650359961,0.8207939716908296
0.0078912962271199,0.0453638650359961,0.8206721683112115
0.0078912962271199,0.045450602827652,0.8205968047180991
0.0079613373178931,0.045450602827652,0.8204060698861743
0.0079613373178931,0.0456240784109636,0.8201994391781287
0.0079846843481509,0.0456240784109636,0.8201858744388306
0.0079846843481509,0.0458842917859311,0.8201051215102253
0.0080547254389241,0.0458842917859311,0.8199252398909377
0.0080547254389241,0.0459710295775869,0.8198753427466103
0.0080780724691819,0.0459710295775869,0.8198393939377097
0.0080780724691819,0.0460577673692427,0.8198229759346682
0.0081014194994396,0.0460577673692427,0.8197917028766338
0.0081014194994396,0.0463179807442102,0.8196463221719869
0.0081714605902129,0.0463179807442102,0.8195463959617169
0.0081714605902129,0.0470986208691126,0.8192398564800574
0.0082181546507284,0.0470986208691126,0.8192077857481999
0.0082181546507284,0.0474455720357359,0.8189167311986713
0.0082648487112439,0.0474455720357359,0.8188887221725855
0.0082648487112439,0.0476190476190476,0.818763834460676
0.0083115427717594,0.0476190476190476,0.8186470403694599
0.0083115427717594,0.0480527365773267,0.8185884295625154
0.0083348898020171,0.0480527365773267,0.8185007448059094
0.0083348898020171,0.0481394743689825,0.8184882997553846
0.0083582368322749,0.0481394743689825,0.8184769221747569
0.0083582368322749,0.0482262121606383,0.8184555682560535
0.0084049308927904,0.0482262121606383,0.8183942820840296
0.0084049308927904,0.0483129499522942,0.8183161333778105
0.0084282779230481,0.0483129499522942,0.8183046240287295
0.0084282779230481,0.0487466389105733,0.8178616014936421
0.0084983190138214,0.0487466389105733,0.8176766713143246
0.0084983190138214,0.0488333767022291,0.8176474634685174
0.0085216660440791,0.0488333767022291,0.8176124086957888
0.0085216660440791,0.0490068522855408,0.8175067032610888
0.0085683601045946,0.0490068522855408,0.8174193509781796
0.0085683601045946,0.0491803278688524,0.81735158775856
0.0085917071348524,0.0491803278688524,0.8172989771510465
0.0085917071348524,0.0492670656605082,0.8172664369749942
0.0086150541651101,0.0492670656605082,0.8172514859501291
0.0086150541651101,0.0493538034521641,0.8172391237209089
0.0087084422861412,0.0493538034521641,0.8171623111773041
0.0087084422861412,0.0494405412438199,0.8171581495609075
0.0087317893163989,0.0494405412438199,0.817148160531197
0.0087317893163989,0.0495272790354757,0.8171449035347358
0.0087784833769144,0.0495272790354757,0.817041201647186
0.0087784833769144,0.0496140168271315,0.8169067447451781
0.0088251774374299,0.0496140168271315,0.8167915144784377
0.0088251774374299,0.0497007546187874,0.8167753391547823
0.0088485244676877,0.0497007546187874,0.816705558340566
0.0088485244676877,0.0499609679937548,0.8165911756502274
0.0088718714979454,0.0499609679937548,0.8165220777024167
0.0088718714979454,0.0501344435770665,0.8162502743109716
0.0089185655584609,0.0501344435770665,0.8161604531137456
0.0089185655584609,0.0502211813687223,0.8161501876282826
0.0090353007097497,0.0502211813687223,0.8158145811888401
0.0090353007097497,0.050394656952034,0.8158137345019147
0.0090586477400074,0.050394656952034,0.8158069930493692
0.0090586477400074,0.0505681325353456,0.8155055310825283
